2025-04-12 10:56:17,bitcoin,84928.0,27778304640.0,3.60867,none,0,no_signal
2025-04-12 10:57:55,bitcoin,84932.0,27713474316.0,3.61358,none,0,no_signal
2025-04-12 10:58:31,binancecoin,599.03,531959909.0,2.68838,none,0,no_signal
2025-04-12 10:59:06,solana,130.71,4337038687.0,9.23723,none,0,no_signal
2025-04-12 10:59:42,stellar,0.247625,151826633.0,6.08541,none,0,no_signal
2025-04-12 11:00:16,the-open-network,2.99,206797434.0,2.04772,none,0,no_signal
2025-04-12 11:00:51,shiba-inu,1.256e-05,141247598.0,4.49922,none,0,insufficient_funds
2025-04-12 11:01:27,bitcoin-cash,328.69,178577772.0,7.61196,none,0,no_signal
2025-04-12 11:02:03,hyperliquid,15.96,124737971.0,6.5341,none,0,no_signal
2025-04-12 11:02:39,pi-network,0.768078,584036433.0,27.55568,none,0,no_signal
2025-04-12 11:03:15,bitget-token,4.44,109015617.0,3.9741,none,0,no_signal
2025-04-12 11:03:51,uniswap,5.54,122677114.0,7.17228,none,0,insufficient_funds
2025-04-12 11:04:28,coinbase-wrapped-btc,84905.0,244568300.0,3.67418,none,0,no_signal
2025-04-12 11:05:03,pepe,7.22e-06,507448396.0,5.09777,none,0,no_signal
2025-04-12 11:05:38,near,2.2,146903860.0,6.69432,none,0,no_signal
2025-04-12 11:06:14,mantle,0.716124,281187900.0,3.62619,none,0,no_signal
2025-04-12 11:06:51,aave,147.78,213467437.0,9.76562,none,0,no_signal
2025-04-12 11:07:27,render-token,3.93,220366643.0,5.89775,none,0,no_signal
2025-04-12 11:08:04,filecoin,2.53,101042405.0,4.70308,none,0,no_signal
2025-04-12 11:08:40,worldcoin-wld,0.784702,101830036.0,9.45732,none,0,no_signal
2025-04-12 11:09:15,bitcoin,84733.0,27511817655.0,3.41469,none,0,no_signal
2025-04-12 11:09:49,binancecoin,598.5,531581853.0,2.50879,none,0,insufficient_funds
2025-04-12 11:10:27,solana,130.38,4390188547.0,9.28838,none,0,no_signal
2025-04-12 11:11:03,stellar,0.246561,157494522.0,5.93328,none,0,no_signal
2025-04-12 11:11:39,the-open-network,2.98,210131845.0,1.7374,none,0,no_signal
2025-04-12 11:12:13,shiba-inu,1.253e-05,139471559.0,4.22096,none,0,no_signal
2025-04-12 11:12:47,bitcoin-cash,329.63,178714164.0,7.94371,none,0,no_signal
2025-04-12 11:13:24,hyperliquid,15.83,127957678.0,5.97312,none,0,no_signal
2025-04-12 11:13:59,pi-network,0.768113,566998642.0,27.66038,none,0,no_signal
2025-04-12 11:14:34,bitget-token,4.43,108951131.0,3.5055,none,0,no_signal
2025-04-12 11:15:11,uniswap,5.52,121725260.0,6.57849,none,0,no_signal
2025-04-12 11:15:49,coinbase-wrapped-btc,84617.0,245039441.0,3.37441,none,0,insufficient_funds
2025-04-12 11:16:25,pepe,7.18e-06,515165397.0,4.64545,none,0,insufficient_funds
2025-04-12 11:17:03,near,2.19,146693814.0,6.49902,none,0,no_signal
2025-04-12 11:17:37,mantle,0.715146,281146108.0,3.41618,none,0,no_signal
2025-04-12 11:18:11,aave,147.33,215008375.0,9.58952,none,0,no_signal
2025-04-12 11:18:45,render-token,3.91,222753122.0,5.8421,none,0,no_signal
2025-04-12 11:19:23,filecoin,2.54,101921753.0,5.0992,none,0,no_signal
2025-04-12 11:19:58,worldcoin-wld,0.782961,103165688.0,9.39516,none,0,no_signal
2025-04-12 11:20:35,bitcoin,84831.0,27537125565.0,3.52971,none,0,insufficient_funds
2025-04-12 11:21:11,binancecoin,598.49,533987268.0,2.44386,none,0,no_signal
2025-04-12 11:21:45,solana,130.57,4339893098.0,9.9096,none,0,no_signal
2025-04-12 11:22:20,stellar,0.246943,149780626.0,6.17608,none,0,no_signal
2025-04-12 11:22:55,the-open-network,2.99,213286748.0,2.1916,none,0,no_signal
2025-04-12 11:23:29,shiba-inu,1.258e-05,140108393.0,4.84314,none,0,no_signal
2025-04-12 11:24:05,bitcoin-cash,338.33,200243984.0,10.85949,none,0,no_signal
2025-04-12 11:24:40,hyperliquid,15.74,128931359.0,5.64463,none,0,no_signal
2025-04-12 11:25:16,pi-network,0.769634,599063760.0,27.77134,none,0,no_signal
2025-04-12 11:25:51,bitget-token,4.44,104601003.0,3.27827,none,0,no_signal
2025-04-12 11:26:24,uniswap,5.54,122458686.0,6.8752,none,0,no_signal
2025-04-12 11:27:01,coinbase-wrapped-btc,85047.0,246177604.0,3.53104,none,0,no_signal
2025-04-12 11:27:37,pepe,7.21e-06,511474385.0,4.9692,none,0,no_signal
2025-04-12 11:28:14,near,2.2,148181501.0,6.70415,none,0,no_signal
2025-04-12 11:28:48,mantle,0.716033,281481972.0,3.39001,none,0,no_signal
2025-04-12 11:29:22,aave,147.53,212379159.0,9.68782,none,0,insufficient_funds
2025-04-12 11:29:57,render-token,3.92,222778337.0,6.08462,none,0,no_signal
2025-04-12 11:30:35,filecoin,2.55,103954883.0,5.55003,none,0,no_signal
2025-04-12 11:31:12,worldcoin-wld,0.784976,99197469.0,9.449,none,0,insufficient_funds
